gene,TB,Sepsis,Dengue
CEP95,TRUE,FALSE,FALSE
RGS14,TRUE,TRUE,FALSE
RDH14,TRUE,FALSE,FALSE
ZNF91,TRUE,FALSE,FALSE
SENP7,TRUE,FALSE,FALSE
KDELR2,TRUE,FALSE,FALSE
NBEAL1,TRUE,TRUE,TRUE
RNF44,TRUE,FALSE,FALSE
SIGMAR1,TRUE,FALSE,FALSE
MFSD14A,TRUE,FALSE,FALSE
KDM2A,TRUE,FALSE,FALSE
ZNF302,TRUE,FALSE,FALSE
NOL11,TRUE,FALSE,FALSE
PCM1,TRUE,FALSE,FALSE
NR3C1,TRUE,FALSE,TRUE
FPGS,TRUE,FALSE,FALSE
UQCC3,TRUE,FALSE,FALSE
PTS,TRUE,FALSE,FALSE
KAT6B,TRUE,FALSE,FALSE
ELP2,TRUE,FALSE,FALSE
ELMO1,TRUE,FALSE,FALSE
PPP2R1A,TRUE,FALSE,FALSE
SP140L,TRUE,FALSE,TRUE
GABPB1-AS1,TRUE,TRUE,FALSE
TAF3,TRUE,FALSE,FALSE
TAF6,TRUE,FALSE,FALSE
USP16,TRUE,TRUE,TRUE
POLR2J3,TRUE,TRUE,TRUE
HNRNPC,TRUE,FALSE,FALSE
DENR,TRUE,TRUE,FALSE
SLC35E2B,TRUE,FALSE,FALSE
PIAS1,TRUE,FALSE,FALSE
TGFBR2,TRUE,FALSE,FALSE
NUP107,TRUE,FALSE,FALSE
SMARCA2,TRUE,FALSE,FALSE
WDR6,TRUE,FALSE,FALSE
ZFYVE27,TRUE,FALSE,FALSE
CYB5R3,TRUE,TRUE,FALSE
GGA2,TRUE,TRUE,FALSE
PRPF3,TRUE,FALSE,FALSE
ZC3H7A,TRUE,FALSE,FALSE
AMZ2,TRUE,FALSE,TRUE
KLHL36,TRUE,FALSE,FALSE
MED6,TRUE,FALSE,FALSE
GRAMD1A,TRUE,FALSE,FALSE
KANSL2,TRUE,FALSE,FALSE
TTC32,TRUE,FALSE,FALSE
SSRP1,TRUE,FALSE,FALSE
WDR82,TRUE,FALSE,FALSE
CBX3,TRUE,FALSE,TRUE
LINC00667,TRUE,FALSE,FALSE
CDK6,TRUE,FALSE,FALSE
KAT6A,TRUE,FALSE,FALSE
ZNF638,TRUE,FALSE,FALSE
SIN3A,TRUE,FALSE,FALSE
FAM3A,TRUE,FALSE,FALSE
NUTF2,TRUE,FALSE,FALSE
CWF19L2,TRUE,FALSE,TRUE
BSDC1,TRUE,FALSE,FALSE
SMARCC2,TRUE,FALSE,FALSE
ING4,TRUE,FALSE,FALSE
RICTOR,TRUE,FALSE,FALSE
MPHOSPH10,TRUE,FALSE,FALSE
ITM2C,TRUE,TRUE,TRUE
RELA,TRUE,TRUE,FALSE
TNIP1,TRUE,FALSE,FALSE
HERC1,TRUE,FALSE,FALSE
PRPSAP2,TRUE,FALSE,FALSE
FBXO3,TRUE,FALSE,FALSE
AKT2,TRUE,FALSE,FALSE
ZMYM2,TRUE,FALSE,FALSE
LONP2,TRUE,FALSE,FALSE
GET4,TRUE,FALSE,FALSE
DLST,TRUE,FALSE,FALSE
NUMA1,TRUE,FALSE,FALSE
ARFRP1,TRUE,FALSE,FALSE
HECTD1,TRUE,TRUE,FALSE
SUPT5H,TRUE,FALSE,FALSE
TTC17,TRUE,FALSE,FALSE
SGSM3,TRUE,FALSE,TRUE
CLK4,TRUE,FALSE,FALSE
THRAP3,TRUE,FALSE,FALSE
CRTC2,TRUE,FALSE,FALSE
ZBTB20,TRUE,FALSE,FALSE
CREB1,TRUE,FALSE,FALSE
GOPC,TRUE,FALSE,FALSE
LUC7L,TRUE,FALSE,FALSE
DIDO1,TRUE,FALSE,FALSE
MIA3,TRUE,FALSE,FALSE
ATXN7L3B,TRUE,FALSE,FALSE
LBR,TRUE,FALSE,FALSE
SCAMP3,TRUE,FALSE,FALSE
NOP56,TRUE,FALSE,FALSE
TIA1,TRUE,FALSE,FALSE
TRPM7,TRUE,FALSE,FALSE
ATG4B,TRUE,FALSE,FALSE
ZNF644,TRUE,FALSE,FALSE
PRPF18,TRUE,FALSE,FALSE
CASC4,TRUE,FALSE,FALSE
ALG13,TRUE,FALSE,TRUE
N4BP2L1,TRUE,TRUE,FALSE
BAZ1B,TRUE,FALSE,FALSE
TOMM40,TRUE,FALSE,FALSE
VTI1A,TRUE,FALSE,FALSE
CCNL2,TRUE,FALSE,FALSE
HERC4,TRUE,FALSE,FALSE
GPI,TRUE,FALSE,FALSE
ZNF148,TRUE,FALSE,FALSE
EIF2B5,TRUE,FALSE,FALSE
TOX4,TRUE,TRUE,FALSE
ASXL1,TRUE,FALSE,FALSE
DMAP1,TRUE,FALSE,FALSE
MLLT10,TRUE,FALSE,FALSE
PIH1D1,TRUE,FALSE,FALSE
PPP6R3,TRUE,FALSE,FALSE
USP33,TRUE,FALSE,FALSE
CXXC1,TRUE,FALSE,FALSE
NOC2L,TRUE,FALSE,FALSE
JPX,TRUE,FALSE,FALSE
FASTK,TRUE,FALSE,FALSE
MYLIP,TRUE,FALSE,TRUE
TBL1XR1,TRUE,FALSE,FALSE
CAMK2D,TRUE,FALSE,FALSE
PFDN1,TRUE,TRUE,TRUE
KPNA3,TRUE,FALSE,FALSE
SCAF4,TRUE,FALSE,FALSE
FCER1A,TRUE,FALSE,FALSE
CLEC4C,TRUE,FALSE,FALSE
LILRA4,TRUE,FALSE,FALSE
SCT,TRUE,FALSE,FALSE
LRRC26,TRUE,FALSE,FALSE
CD1C,TRUE,TRUE,FALSE
DNASE1L3,TRUE,FALSE,FALSE
PLD4,TRUE,FALSE,FALSE
PPM1J,TRUE,FALSE,FALSE
SMPD3,TRUE,FALSE,FALSE
SERPINF1,TRUE,FALSE,FALSE
GAS6,TRUE,FALSE,TRUE
P2RY6,TRUE,FALSE,TRUE
FLT3,TRUE,FALSE,FALSE
P2RY14,TRUE,FALSE,FALSE
PPP1R14A,TRUE,FALSE,TRUE
TMEM8B,TRUE,FALSE,FALSE
IRF4,TRUE,FALSE,TRUE
CLEC10A,TRUE,FALSE,FALSE
PTPRS,TRUE,FALSE,FALSE
SPIB,TRUE,TRUE,TRUE
BCL11A,TRUE,FALSE,FALSE
DERL3,TRUE,FALSE,FALSE
TPM2,TRUE,FALSE,FALSE
TCF4,TRUE,TRUE,TRUE
TNFRSF21,TRUE,FALSE,FALSE
HIP1,TRUE,FALSE,FALSE
MZB1,TRUE,FALSE,TRUE
PPP1R14B,TRUE,TRUE,FALSE
BLNK,TRUE,FALSE,TRUE
TRAF4,TRUE,FALSE,TRUE
C12orf45,TRUE,FALSE,FALSE
RUNX2,TRUE,FALSE,FALSE
TSPAN13,TRUE,TRUE,FALSE
NREP,TRUE,FALSE,FALSE
JCHAIN,TRUE,TRUE,TRUE
UGCG,TRUE,FALSE,FALSE
NDRG2,TRUE,FALSE,FALSE
WDFY4,TRUE,FALSE,FALSE
MILR1,TRUE,FALSE,FALSE
SLC7A5,TRUE,TRUE,TRUE
ST3GAL4,TRUE,FALSE,FALSE
SLC15A4,TRUE,FALSE,FALSE
LDLRAD4,TRUE,FALSE,TRUE
CLN8,TRUE,FALSE,FALSE
GNG7,TRUE,TRUE,FALSE
AFF3,TRUE,FALSE,FALSE
NR4A3,TRUE,FALSE,TRUE
FLNB,TRUE,FALSE,FALSE
FCHSD2,TRUE,FALSE,TRUE
SNCA,TRUE,FALSE,FALSE
CLECL1,TRUE,TRUE,TRUE
ZDHHC17,TRUE,FALSE,FALSE
SPNS3,TRUE,FALSE,FALSE
STK38L,TRUE,FALSE,FALSE
GPAT3,TRUE,FALSE,FALSE
FCGR2B,TRUE,FALSE,TRUE
DUSP5,TRUE,FALSE,FALSE
MPZL1,TRUE,FALSE,FALSE
BCL7A,TRUE,FALSE,TRUE
ADAM28,TRUE,FALSE,FALSE
CXCR3,TRUE,TRUE,FALSE
MYL6B,TRUE,FALSE,FALSE
RELL1,TRUE,FALSE,FALSE
ANTXR2,TRUE,FALSE,TRUE
TMEM19,TRUE,FALSE,FALSE
STT3A,TRUE,FALSE,FALSE
RFTN1,TRUE,FALSE,TRUE
C19orf33,TRUE,FALSE,FALSE
DNASE1L1,TRUE,FALSE,FALSE
SLC2A1,TRUE,TRUE,FALSE
CTNND1,TRUE,FALSE,FALSE
IL18BP,TRUE,FALSE,FALSE
N4BP2,TRUE,FALSE,FALSE
SIDT1,TRUE,FALSE,FALSE
LINC00926,TRUE,FALSE,FALSE
SLC16A9,TRUE,FALSE,FALSE
PDZK1,TRUE,FALSE,FALSE
TCL1A,TRUE,TRUE,TRUE
BANK1,TRUE,TRUE,FALSE
FCER2,TRUE,TRUE,FALSE
PAH,TRUE,FALSE,FALSE
PSAT1,TRUE,FALSE,FALSE
ALDH4A1,TRUE,FALSE,FALSE
RAB11FIP3,TRUE,FALSE,FALSE
GLYATL1,TRUE,FALSE,FALSE
SLC4A4,TRUE,FALSE,FALSE
CUBN,TRUE,FALSE,FALSE
CD19,TRUE,TRUE,TRUE
VPREB3,TRUE,TRUE,FALSE
FCRL1,TRUE,FALSE,FALSE
IGHD,TRUE,TRUE,TRUE
CD22,TRUE,FALSE,TRUE
KCNJ15,TRUE,FALSE,FALSE
FCRLA,TRUE,TRUE,TRUE
DDAH1,TRUE,FALSE,FALSE
HLA-DOB,TRUE,FALSE,FALSE
SLC3A1,TRUE,FALSE,FALSE
BLK,TRUE,TRUE,FALSE
MME,TRUE,FALSE,FALSE
POU2AF1,TRUE,FALSE,TRUE
SLC5A2,TRUE,FALSE,FALSE
ACY3,TRUE,FALSE,FALSE
HAO2,TRUE,FALSE,FALSE
CLDN10,TRUE,FALSE,FALSE
LCN8,TRUE,FALSE,FALSE
PAX5,TRUE,FALSE,FALSE
DIO1,TRUE,FALSE,FALSE
AOC1,TRUE,FALSE,FALSE
ARG2,TRUE,FALSE,FALSE
SLC16A4,TRUE,FALSE,FALSE
TNFRSF13C,TRUE,FALSE,FALSE
AMN,TRUE,FALSE,FALSE
MACROD1,TRUE,FALSE,FALSE
SLC37A4,TRUE,FALSE,FALSE
KCNJ16,TRUE,FALSE,FALSE
CNN3,TRUE,FALSE,FALSE
COBLL1,TRUE,FALSE,FALSE
CAPN3,TRUE,FALSE,FALSE
CD72,TRUE,FALSE,TRUE
DEFB1,TRUE,FALSE,TRUE
GPR160,TRUE,FALSE,FALSE
PLCXD2,TRUE,FALSE,FALSE
SMIM1,TRUE,FALSE,FALSE
ARHGAP24,TRUE,TRUE,TRUE
ACADSB,TRUE,FALSE,FALSE
STRADB,TRUE,FALSE,FALSE
PFN2,TRUE,FALSE,FALSE
RAB30,TRUE,FALSE,FALSE
CAMK2N1,TRUE,FALSE,FALSE
SORD,TRUE,FALSE,FALSE
SHMT1,TRUE,FALSE,FALSE
KRT18,TRUE,FALSE,FALSE
DDX10,TRUE,FALSE,FALSE
GGT1,TRUE,FALSE,FALSE
C16orf74,TRUE,FALSE,FALSE
TUBB,TRUE,TRUE,TRUE
SNHG19,TRUE,FALSE,FALSE
IMPA2,TRUE,FALSE,FALSE
CALM3,TRUE,FALSE,FALSE
RPN2,TRUE,FALSE,FALSE
HDHD3,TRUE,FALSE,FALSE
CKB,TRUE,FALSE,FALSE
TMEM156,TRUE,FALSE,FALSE
ORAI2,TRUE,TRUE,FALSE
KIF9,TRUE,FALSE,FALSE
SNRNP70,TRUE,FALSE,TRUE
USP34,TRUE,FALSE,FALSE
HDAC10,TRUE,FALSE,FALSE
LAGE3,TRUE,FALSE,FALSE
ZC3H13,TRUE,FALSE,FALSE
MAN1A2,TRUE,TRUE,FALSE
BPTF,TRUE,FALSE,FALSE
EIF5B,TRUE,FALSE,TRUE
BRD9,TRUE,FALSE,FALSE
DHX36,TRUE,FALSE,FALSE
RPL7L1,TRUE,FALSE,FALSE
ANKLE2,TRUE,FALSE,TRUE
EMC10,TRUE,FALSE,FALSE
CCAR1,TRUE,FALSE,FALSE
SSU72,TRUE,FALSE,FALSE
RBBP4,TRUE,FALSE,FALSE
CDC73,TRUE,FALSE,FALSE
NOL12,TRUE,FALSE,TRUE
AGGF1,TRUE,FALSE,FALSE
EIF2AK1,TRUE,FALSE,FALSE
EXOC7,TRUE,FALSE,FALSE
DRG1,TRUE,FALSE,FALSE
PDS5A,TRUE,FALSE,FALSE
CALCOCO1,TRUE,FALSE,FALSE
PHF14,TRUE,FALSE,FALSE
C6orf89,TRUE,FALSE,FALSE
EHMT1,TRUE,FALSE,FALSE
PTPN1,TRUE,FALSE,FALSE
KLHDC3,TRUE,FALSE,FALSE
PUM2,TRUE,FALSE,FALSE
NSFL1C,TRUE,FALSE,FALSE
YIPF3,TRUE,FALSE,FALSE
SEC63,TRUE,TRUE,FALSE
MAF1,TRUE,TRUE,FALSE
DHX30,TRUE,FALSE,FALSE
CNOT4,TRUE,FALSE,TRUE
NUDT14,TRUE,FALSE,FALSE
RPUSD3,TRUE,FALSE,FALSE
DMTF1,TRUE,FALSE,FALSE
PSPC1,TRUE,FALSE,FALSE
DDB1,TRUE,FALSE,FALSE
SSBP4,TRUE,FALSE,FALSE
AP2B1,TRUE,FALSE,TRUE
RBM23,TRUE,FALSE,TRUE
PEF1,TRUE,FALSE,FALSE
GANAB,TRUE,FALSE,FALSE
ELAVL1,TRUE,FALSE,FALSE
ESF1,TRUE,FALSE,FALSE
EFCAB14,TRUE,FALSE,FALSE
GPBP1L1,TRUE,FALSE,FALSE
CSNK2A1,TRUE,FALSE,FALSE
XAB2,TRUE,FALSE,FALSE
USO1,TRUE,FALSE,FALSE
KLHL24,TRUE,TRUE,FALSE
ANKRD10,TRUE,FALSE,FALSE
MICU2,TRUE,FALSE,FALSE
FBXO21,TRUE,FALSE,TRUE
THUMPD3-AS1,TRUE,FALSE,FALSE
HBA2,FALSE,TRUE,FALSE
IGHG1,FALSE,TRUE,TRUE
IGHG3,FALSE,TRUE,FALSE
IGHG2,FALSE,TRUE,FALSE
HBA1,FALSE,TRUE,FALSE
TNFRSF13B,FALSE,TRUE,FALSE
ZBTB32,FALSE,TRUE,FALSE
CPNE5,FALSE,TRUE,FALSE
ST3GAL5,FALSE,TRUE,TRUE
FCRL2,FALSE,TRUE,FALSE
CD180,FALSE,TRUE,FALSE
ZBTB16,FALSE,TRUE,FALSE
FCRL3,FALSE,TRUE,FALSE
SIAH2,FALSE,TRUE,FALSE
TCOF1,FALSE,TRUE,FALSE
TFEB,FALSE,TRUE,FALSE
IRF9,FALSE,TRUE,TRUE
RASGRP3,FALSE,TRUE,FALSE
KIAA0040,FALSE,TRUE,TRUE
E2F5,FALSE,TRUE,FALSE
ELOF1,FALSE,TRUE,FALSE
NEIL1,FALSE,TRUE,TRUE
TLR10,FALSE,TRUE,FALSE
GEMIN7,FALSE,TRUE,FALSE
AIM2,FALSE,TRUE,TRUE
KLF9,FALSE,TRUE,FALSE
USP12,FALSE,TRUE,TRUE
IGLC2,FALSE,TRUE,TRUE
ZNF274,FALSE,TRUE,FALSE
RUBCN,FALSE,TRUE,FALSE
CMPK2,FALSE,TRUE,TRUE
IL1R2,FALSE,TRUE,FALSE
LRG1,FALSE,TRUE,FALSE
SKI,FALSE,TRUE,TRUE
SEMA6B,FALSE,TRUE,FALSE
DHRS3,FALSE,TRUE,FALSE
GPR35,FALSE,TRUE,FALSE
KDM2B,FALSE,TRUE,TRUE
FHL3,FALSE,TRUE,FALSE
CHST11,FALSE,TRUE,FALSE
RNF19B,FALSE,TRUE,FALSE
CHKA,FALSE,TRUE,FALSE
RAE1,FALSE,TRUE,FALSE
IER5L,FALSE,TRUE,FALSE
EHD4,FALSE,TRUE,FALSE
SH2B2,FALSE,TRUE,TRUE
HIPK2,FALSE,TRUE,FALSE
SLC16A6,FALSE,TRUE,FALSE
CERK,FALSE,TRUE,FALSE
PGS1,FALSE,TRUE,FALSE
OAT,FALSE,TRUE,FALSE
B4GALT5,FALSE,TRUE,FALSE
RFX2,FALSE,TRUE,FALSE
ADIPOR2,FALSE,TRUE,FALSE
VAT1,FALSE,TRUE,FALSE
AP2M1,FALSE,TRUE,FALSE
ECE1,FALSE,TRUE,TRUE
ARRDC4,FALSE,TRUE,FALSE
MAPK6,FALSE,TRUE,FALSE
KMT5A,FALSE,TRUE,FALSE
DMXL1,FALSE,TRUE,FALSE
WIPI1,FALSE,TRUE,FALSE
CRISPLD2,FALSE,TRUE,FALSE
RBM38,FALSE,TRUE,FALSE
MMD,FALSE,TRUE,FALSE
CHPT1,FALSE,TRUE,FALSE
FURIN,FALSE,TRUE,FALSE
SMAD3,FALSE,TRUE,FALSE
NTMT1,FALSE,TRUE,FALSE
SERPINB2,FALSE,TRUE,FALSE
NUS1,FALSE,TRUE,FALSE
AGO1,FALSE,TRUE,FALSE
ATG2A,FALSE,TRUE,FALSE
C18orf32,FALSE,TRUE,TRUE
CREM,FALSE,TRUE,TRUE
RSAD2,FALSE,FALSE,TRUE
HERC5,FALSE,FALSE,TRUE
ID3,FALSE,FALSE,TRUE
SEMA7A,FALSE,FALSE,TRUE
IGLC3,FALSE,FALSE,TRUE
DHX58,FALSE,FALSE,TRUE
KDM4B,FALSE,FALSE,TRUE
IGLV1-51,FALSE,FALSE,TRUE
IGHG4,FALSE,FALSE,TRUE
MACROD2,FALSE,FALSE,TRUE
IGLV2-14,FALSE,FALSE,TRUE
TRIM14,FALSE,FALSE,TRUE
PMEPA1,FALSE,FALSE,TRUE
P2RX5,FALSE,FALSE,TRUE
SQLE,FALSE,FALSE,TRUE
HERC6,FALSE,FALSE,TRUE
GRAP,FALSE,FALSE,TRUE
GPR132,FALSE,FALSE,TRUE
MIR155HG,FALSE,FALSE,TRUE
JOSD1,FALSE,FALSE,TRUE
IGHA2,FALSE,FALSE,TRUE
GNB5,FALSE,FALSE,TRUE
MOV10,FALSE,FALSE,TRUE
TNFRSF18,FALSE,FALSE,TRUE
TRAF1,FALSE,FALSE,TRUE
MYO7B,FALSE,FALSE,TRUE
RBBP8,FALSE,FALSE,TRUE
USP30-AS1,FALSE,FALSE,TRUE
ZMYND8,FALSE,FALSE,TRUE
FBXO34,FALSE,FALSE,TRUE
FCRL5,FALSE,FALSE,TRUE
ELK3,FALSE,FALSE,TRUE
INPP1,FALSE,FALSE,TRUE
N4BP3,FALSE,FALSE,TRUE
CXCR5,FALSE,FALSE,TRUE
IGHA1,FALSE,FALSE,TRUE
TP53BP2,FALSE,FALSE,TRUE
MAGEF1,FALSE,FALSE,TRUE
ZNF688,FALSE,FALSE,TRUE
TCP11L2,FALSE,FALSE,TRUE
METTL21A,FALSE,FALSE,TRUE
ARPP19,FALSE,FALSE,TRUE
HELZ2,FALSE,FALSE,TRUE
RAD9A,FALSE,FALSE,TRUE
IRAK2,FALSE,FALSE,TRUE
HMGCS1,FALSE,FALSE,TRUE
HLA-DQB2,FALSE,FALSE,TRUE
PDE4A,FALSE,FALSE,TRUE
TCF3,FALSE,FALSE,TRUE
ZEB1,FALSE,FALSE,TRUE
IL21R,FALSE,FALSE,TRUE
ZBTB10,FALSE,FALSE,TRUE
CLCF1,FALSE,FALSE,TRUE
ANKRD37,FALSE,FALSE,TRUE
ZHX2,FALSE,FALSE,TRUE
DENND5B,FALSE,FALSE,TRUE
AARSD1,FALSE,FALSE,TRUE
SEMA4B,FALSE,FALSE,TRUE
RGS16,FALSE,FALSE,TRUE
KMO,FALSE,FALSE,TRUE
NAF1,FALSE,FALSE,TRUE
SC5D,FALSE,FALSE,TRUE
TRIM5,FALSE,FALSE,TRUE
PLEKHG1,FALSE,FALSE,TRUE
PIKFYVE,FALSE,FALSE,TRUE
ANKRD33B,FALSE,FALSE,TRUE
AP1S3,FALSE,FALSE,TRUE
SDE2,FALSE,FALSE,TRUE
EZH2,FALSE,FALSE,TRUE
COL19A1,FALSE,FALSE,TRUE
AC058791.1,FALSE,FALSE,TRUE
FAM177B,FALSE,FALSE,TRUE
TAF4B,FALSE,FALSE,TRUE
VEZF1,FALSE,FALSE,TRUE
SLC25A33,FALSE,FALSE,TRUE
NAPSA,FALSE,FALSE,TRUE
SLC39A8,FALSE,FALSE,TRUE
MAST3,FALSE,FALSE,TRUE
EBI3,FALSE,FALSE,TRUE
ATG4C,FALSE,FALSE,TRUE
ZCCHC2,FALSE,FALSE,TRUE
PAM16,FALSE,FALSE,TRUE
CASP9,FALSE,FALSE,TRUE
PRDM2,FALSE,FALSE,TRUE
DCLRE1C,FALSE,FALSE,TRUE
CNR2,FALSE,FALSE,TRUE
PPRC1,FALSE,FALSE,TRUE
LIMD1,FALSE,FALSE,TRUE
JMY,FALSE,FALSE,TRUE
EIF2AK3,FALSE,FALSE,TRUE
NUAK2,FALSE,FALSE,TRUE
SPRY1,FALSE,FALSE,TRUE
DDX55,FALSE,FALSE,TRUE
ETV3,FALSE,FALSE,TRUE
NFATC1,FALSE,FALSE,TRUE
CD70,FALSE,FALSE,TRUE
TSC22D2,FALSE,FALSE,TRUE
TRAF3,FALSE,FALSE,TRUE
SLC3A2,FALSE,FALSE,TRUE
FADS3,FALSE,FALSE,TRUE
SPATS2,FALSE,FALSE,TRUE
ZBTB43,FALSE,FALSE,TRUE
RYBP,FALSE,FALSE,TRUE
KIAA0232,FALSE,FALSE,TRUE
ZDBF2,FALSE,FALSE,TRUE
CRK,FALSE,FALSE,TRUE
TGFBR1,FALSE,FALSE,TRUE
MXI1,FALSE,FALSE,TRUE
DSP,FALSE,FALSE,TRUE
BRAF,FALSE,FALSE,TRUE
IFIH1,FALSE,FALSE,TRUE
TEP1,FALSE,FALSE,TRUE
RAPGEF6,FALSE,FALSE,TRUE
SLC36A4,FALSE,FALSE,TRUE
CDT1,FALSE,FALSE,TRUE
RRM2,FALSE,FALSE,TRUE
TYMS,FALSE,FALSE,TRUE
NDC80,FALSE,FALSE,TRUE
KLRK1,FALSE,FALSE,TRUE
CENPM,FALSE,FALSE,TRUE
PVRIG,FALSE,FALSE,TRUE
MORC2,FALSE,FALSE,TRUE
FCGR3B,FALSE,FALSE,TRUE
NPIPB4,FALSE,FALSE,TRUE
OTOF,FALSE,FALSE,TRUE
HESX1,FALSE,FALSE,TRUE
ETV7,FALSE,FALSE,TRUE
CXCL10,FALSE,FALSE,TRUE
CCL8,FALSE,FALSE,TRUE
NRIR,FALSE,FALSE,TRUE
APOBEC3H,FALSE,FALSE,TRUE
KIAA1958,FALSE,FALSE,TRUE
FAM20A,FALSE,FALSE,TRUE
ANKRD22,FALSE,FALSE,TRUE
STAP1,FALSE,FALSE,TRUE
GMPR,FALSE,FALSE,TRUE
RUFY4,FALSE,FALSE,TRUE
CCL2,FALSE,FALSE,TRUE
IL4I1,FALSE,FALSE,TRUE
SIRPD,FALSE,FALSE,TRUE
CMKLR1,FALSE,FALSE,TRUE
IL27,FALSE,FALSE,TRUE
RGL1,FALSE,FALSE,TRUE
SLC38A5,FALSE,FALSE,TRUE
CLEC4F,FALSE,FALSE,TRUE
CD2AP,FALSE,FALSE,TRUE
DDB2,FALSE,FALSE,TRUE
FFAR2,FALSE,FALSE,TRUE
EXOC3L1,FALSE,FALSE,TRUE
ELMO2,FALSE,FALSE,TRUE
CBWD3,FALSE,FALSE,TRUE
FAM72A,FALSE,FALSE,TRUE
PAM,FALSE,FALSE,TRUE
HIST2H2BE,FALSE,FALSE,TRUE
LUCAT1,FALSE,FALSE,TRUE
KIAA0895L,FALSE,FALSE,TRUE
MVB12B,FALSE,FALSE,TRUE
CLEC6A,FALSE,FALSE,TRUE
ATP13A3,FALSE,FALSE,TRUE
ZC3H12D,FALSE,FALSE,TRUE
EPHB2,FALSE,FALSE,TRUE
PEAK1,FALSE,FALSE,TRUE
RAD51B,FALSE,FALSE,TRUE
ALPK1,FALSE,FALSE,TRUE
IL15RA,FALSE,FALSE,TRUE
APOL1,FALSE,FALSE,TRUE
FRMD3,FALSE,FALSE,TRUE
GIMAP8,FALSE,FALSE,TRUE
TNFSF14,FALSE,FALSE,TRUE
PRLR,FALSE,FALSE,TRUE
RPS6KC1,FALSE,FALSE,TRUE
CALML4,FALSE,FALSE,TRUE
EXOC6,FALSE,FALSE,TRUE
SIGLEC5,FALSE,FALSE,TRUE
CXCR2,FALSE,FALSE,TRUE
TRAV14DV4,FALSE,FALSE,TRUE
TRBV5-1,FALSE,FALSE,TRUE
TTN,FALSE,FALSE,TRUE
TRAV19,FALSE,FALSE,TRUE
ZNF585A,FALSE,FALSE,TRUE
LRRN3,FALSE,FALSE,TRUE
CHI3L2,FALSE,FALSE,TRUE
KLRC2,FALSE,FALSE,TRUE
TRAV8-3,FALSE,FALSE,TRUE
JAKMIP1,FALSE,FALSE,TRUE
KIR2DL3,FALSE,FALSE,TRUE
HAPLN3,FALSE,FALSE,TRUE
POLR3D,FALSE,FALSE,TRUE
KIR3DL2,FALSE,FALSE,TRUE
TARBP1,FALSE,FALSE,TRUE
JADE2,FALSE,FALSE,TRUE
PLEKHG3,FALSE,FALSE,TRUE
PKD1,FALSE,FALSE,TRUE
THEM6,FALSE,FALSE,TRUE
IGHV3-30,FALSE,FALSE,TRUE
DHCR24,FALSE,FALSE,TRUE
FANCC,FALSE,FALSE,TRUE
MLC1,FALSE,FALSE,TRUE
ERP27,FALSE,FALSE,TRUE
HIST1H4H,FALSE,FALSE,TRUE
E2F2,FALSE,FALSE,TRUE
TMEM45A,FALSE,FALSE,TRUE
SLC9A9,FALSE,FALSE,TRUE
